,000270.KS,000660.KS,005380.KS,005930.KS,006400.KS,009540.KS,012450.KS,028260.KS,034020.KS,035420.KS,042660.KS,051910.KS,055550.KS,068270.KS,069500.KS,105560.KS,133690.KS,148070.KS,153130.KS,207940.KS,229200.KS,261240.KS,360750.KS,411060.KS,458730.KS,AAPL,AMD,AMZN,AVGO,COST,GOOGL,JPM,LLY,META,MSFT,NVDA,TLT,TSLA,V,XOM
2021-06-30,0.02010020844028466,,0.02278888675299548,,,,0.019356555622338914,,0.003867912510103567,,,,,,0.058805006457767296,0.04828407597352468,0.030433934533207672,0.08453297916685784,0.10566622431454359,,0.034123892813731065,0.08453297945163488,0.03931227194145825,0.2,0.11859397266317624,,,,,,0.037363541018676644,0.027833908185338777,,,,0.01771319309107948,0.02347363452495052,0.006342203972412806,,0.016874618565917755
2021-07-31,0.027233926777299303,,0.03041430843084852,,,,0.01933107802247252,,0.006010149620387363,,,,,,0.079296481266233,0.047809204691347446,0.05029985166489287,0.07870662930984437,0.09838328698812569,,0.0484950603300234,0.07870662959050057,0.03756742335725355,0.2,0.03766847031084619,,,,,,0.056414640205581026,0.02886024220199833,,,,0.01719381868081473,0.03427966966590368,0.006504640341794516,,0.01682448854383274
2021-08-31,0.008967988108427454,,,,0.013066354143580816,,0.02181799377119161,,0.006065011589683127,,,,,,0.03640982883842671,0.06138076626251415,0.03221292545239694,0.08918244241525929,0.11147805329580103,,0.01814531824358988,0.08918244263664084,0.023981558997862775,0.17982038097296424,0.024016683449138713,,,,,0.14862773671493476,0.024870078887558683,0.019713881464228478,0.05425923483674946,,,0.006464639239716522,0.030336680679334534,,,
2021-09-30,0.009593673150795965,,,,0.043413569757980705,,0.025537525867708268,,0.007025427245344234,,,,0.11462865446492371,,0.041821425471961285,,0.03840298105399904,0.08328572045328617,0.10410715086527592,,0.030946773467867412,0.08328572069222073,0.028954269708480602,0.1970274495851997,0.028800299044719275,,,,,,0.027046442096580744,0.02228027793555779,0.060149649386684316,,,0.00848519917883734,0.032293958404017616,,,0.012913832168559222
2021-10-31,0.011945860459194501,,,,0.016206465942626955,,0.029325458771149452,,0.008177161352389967,,,,,,0.03555767930910462,0.07991089221660085,0.036932564100964224,0.08421155469213691,0.1052644436333352,,0.025654040366304014,0.08421155490666818,0.048984076876946274,0.1944154493387453,0.048016596741243506,,,,,,0.031915761957165605,,0.07761945746128657,,,0.035520087435351615,0.03189699742911438,0.003446715178989058,,0.010787181830682948
2021-11-30,0.014254375821881368,,,,0.024576322266182477,,0.01480998109441403,,0.006724570825904001,0.04303188767819325,,,,,0.04287661349508936,,0.040020079084145184,0.08102233863811181,0.1012779229892162,,0.032072231792703264,0.08102233863811181,0.060224329546863395,0.2,0.058638726775411085,,,,,,0.041709853664666716,,0.06620237292482467,,0.03661932108986491,0.017591754296215765,0.0325557821543073,0.004769197223893513,,
2021-12-31,0.004984991033868906,,,,0.006916960877064438,,0.017838355454699376,,,0.04749497100464551,,,,,0.031931567635438696,0.04741734018242537,0.03447174166217479,0.09350409354838767,0.11688011710844974,,0.032140038354888406,0.09350409368675978,0.02508475965917591,0.16750279451555622,0.023081650863925784,,0.008133556894923346,,,0.13458428562576794,0.022767731408071083,,,,0.0353367230167185,0.027815326326212014,0.028608901140846524,,,
2022-01-31,,0.019926563350511444,,,,,,,0.002873934875725344,,,,0.060702121101098995,,0.036105199765290606,0.029435562893555534,0.028472241027845055,0.08902725607631609,0.11128407029397315,0.015190748205234793,0.023182946272718313,0.08902725623517853,0.039800339962576835,0.18098548418826146,0.06776898053140247,,,,0.03354662318412706,0.07319166327590326,0.04374285538055529,,,,,0.015536591529908562,0.029675933206270835,,,0.010523628643546223
2022-02-28,,,,0.02070438375582821,,,0.011979511549283416,,0.0031686384064519083,,,,0.043849878602789466,,0.03436309427191143,0.027655304056207305,0.05176602053710759,0.0892429841761592,0.11155373042327478,,0.036477177712577656,0.08924298433861981,0.07287234886903335,0.18029435158264737,0.04196070934704193,0.014782391068081598,,,,0.06711090273483925,,,,,0.04093319772320031,0.014545659793727298,0.029665949479298827,,,0.01783078157191927
2022-03-31,,0.01710049802964742,,,,,0.02345032695993532,,0.007898027430214465,,,,0.05589000018027723,,0.029056462081683217,0.039812205928931255,0.034076803261026106,0.08426030857379507,0.10532538544794863,,0.018130092090871075,0.08426030857379507,0.04765781052853259,0.19474108611674543,0.050882866795788774,0.01835599208191222,,,,0.056654610021301656,,,0.06428045157714153,,,0.016748477356993634,0.03141291128771576,,,0.02000537567574341
2022-04-30,,,,,,,0.024517721069601033,,0.008171922430718999,,,,0.05799410607699619,,0.028383109653826004,0.04157046053003503,0.031947250634510635,0.08327655992854371,0.10409569962658086,0.013987587691822803,0.017637707556762135,0.08327655992854371,0.04680285472830817,0.19831804840093023,0.03938567501059251,0.01356764522425374,,,0.02001600182290223,0.06905636690376261,,,0.06912265528645901,,,,0.031033132115401495,,,0.017838935379449045
2022-05-31,0.011976657625512312,,,,,,0.008677019046756263,,0.005027674726713157,,,,0.030599383324581335,,0.04775152386793278,0.022385456541935703,0.06052392503922897,0.08648632105506524,0.10810790103821029,,0.029883470010598438,0.08648632105506524,0.0728122344968402,0.18665349165995365,0.05278771647278393,0.027469119041057102,,,0.023639479342817748,0.04492750769700668,,,0.0420788758120933,,,,0.032265965191705645,,,0.019459956954142137
2022-06-30,0.013108506558118644,,,,,,0.009560225620395124,0.0554323400669104,,,,,0.03125560296167695,,0.03266693922856572,0.015857631370003497,0.05828769095082872,0.10232216202367385,0.1279027029207416,,0.023011566868261304,0.10232216233659328,0.028822202146123854,0.11672707578829196,0.05076267443274915,0.011173670205000374,,,0.025212427268193525,0.10229134297148616,,,0.04454393890014348,,,,0.01745297271899123,,,0.0312861646632511
2022-07-31,0.02812424084686213,,,,,,,0.03221755267691607,,,,,0.04301923505570467,,0.026833185372544893,0.029899028514053246,0.017181580897527474,0.08537865945059256,0.10672332449601774,0.01621152587982061,0.01686754172164574,0.0853786595968142,0.02558044785105377,0.19855554386760868,0.05268411920208495,,,,0.026095775063999148,0.055510853857232534,,,0.05410247294762472,,0.04153760000785909,,0.023963812588966786,,,0.03413484010507113
2022-08-31,0.01599595453688457,,0.019847360532671356,,,,0.010955373782003803,0.029037369394569773,,,,,,,0.05325784465290417,,0.0303021678484859,0.07933501357885377,0.09916876676062303,0.026338909318424635,0.02811462230740392,0.07933501357885377,0.04499516862729358,0.2,0.1250594445106254,0.029022952681424664,,,,0.039431896271994456,,,0.028942226441112738,,,,0.03677383293253528,0.005414131637875972,,0.0186719506054593
2022-09-30,0.013699036746931452,,0.013949649927674888,,,,0.011170328424178987,0.03703799278248915,,,,0.02826793863591324,,,0.03615067067097248,,0.055582444118725254,0.08655737832083925,0.10819672268394885,,0.02222087806047527,0.08655737832083925,0.06105693181357431,0.2,0.05794352579828891,0.022559997438546153,,,,0.03242666789406009,,,0.05498664823234571,,,,0.016858338173721843,,0.03381040909280017,0.02096706286367473
2022-10-31,0.01641919823434811,,0.016947052719225322,,,,0.015380568207158812,0.024801883465178445,,,,,,,0.029024464263615934,,0.0809694330652478,0.08634246011761597,0.10792807552142851,0.03742649286881,0.019535777197765808,0.08634246011761597,0.032488454262671204,0.18635390768581012,0.057307324184591626,0.01207613306388235,,,,0.04778177264343471,,,0.05435101361026438,,,,0.03303309655752942,,0.03488824680403294,0.02060218540977253
2022-11-30,,,,,0.01620824829930374,,0.02108606408043134,0.03692571489498987,,,,,,0.018937329193851053,0.04046649696192374,,0.021371213966576753,0.07758892189788202,0.09698615190262713,0.0397557490675815,0.02861381978536169,0.07758892189788202,0.0313339357571487,0.2,0.06331699315764969,,,,,0.059032272160185695,,0.028597059223560088,0.0570595211910071,,,,0.034473397569707194,,0.032828621996685695,0.017829566995645
2022-12-31,,,,,0.01452160405004491,,0.02045647201128724,0.0384498024380351,,,,0.014952898405386566,0.051225249668095295,,0.03027436722569688,,0.06044634395066786,0.08391713930364453,0.10489642388121598,,0.02581993511894695,0.08391713930364453,0.059101238954476616,0.2,0.06835033474075086,,,,0.02302363494365116,,,0.015983578806498668,0.05314082450683486,,,,0.017545141065447443,,0.01797203673886865,0.016005834886805924
2023-01-31,,,,,,,0.026202711238564068,0.052788535187971754,,,,,0.07211302658757375,0.01811699080050234,0.021461560339031377,,0.01803090848653543,0.0758518611824869,0.09481482670002643,0.032691097547826946,0.016410543595151483,0.07585186136002116,0.026759481336510644,0.2,0.05307657267778383,,,,0.028260549655553555,,,0.02557969530115375,0.0755778810666444,,,,0.03995934751425949,,0.028814676716222086,0.017637872706180762
