Date,SPY,QQQ,SCHD,IWM,GLD,IEF,SHY,TLT,NVDA,MSFT,AAPL,GOOGL,AMZN,META,AVGO,TSLA,LLY,JPM,V,XOM,COST,AMD,069500.KS,229200.KS,360750.KS,133690.KS,411060.KS,261240.KS,153130.KS,148070.KS,458730.KS,005930.KS,000660.KS,005380.KS,000270.KS,035420.KS,068270.KS,207940.KS,373220.KS,051910.KS,006400.KS,105560.KS,055550.KS,012450.KS,042660.KS,009540.KS,034020.KS,028260.KS
2022-02-24,481770.0018318817,395393.4872703776,25586.763294725446,223773.2345316466,211221.7395969238,115362.84651485458,87977.12819290906,139171.01906652935,28227.943176683737,339074.7835049629,189953.31214119494,156830.11481994018,180479.28493305668,245614.79127157107,63929.510413858574,318279.3969463706,279446.3399989307,154619.94635427743,250786.9646562785,78227.53496655542,574010.6296726316,139045.76757470705,32835.12890625,11713.1484375,11961.408203125,69262.5546875,10839.6396484375,10522.66796875,101075.9296875,104313.2265625,,65358.75,117573.34375,143017.0625,59383.8359375,294785.6875,124998.40625,1156253.625,416500.0,530994.0625,512008.09375,50134.00390625,32629.00390625,48342.25,22336.0234375,82330.515625,18100.0,100806.625
2022-02-25,498015.7640991211,406104.6373901367,26663.837242126465,231422.50442504883,212919.30368041992,116647.05418395996,88980.55554199219,140861.20852661133,29041.59783554077,346108.6032714844,194610.83395385742,160732.91821289062,185468.92849731445,251862.3973388672,65551.62339019775,325567.7380371094,291667.9053955078,160083.3609008789,255946.87216186523,81249.07901000977,594233.6445922852,145998.35705566406,33205.2890625,12160.8154296875,12309.705078125,72884.5625,10649.6455078125,10527.6220703125,101090.6171875,103753.515625,,65724.40625,118053.234375,143843.75,59707.45703125,306479.6875,128723.5234375,1169946.125,420000.0,535830.125,534830.125,48408.0859375,31932.15234375,51840.69921875,22422.93359375,82995.2421875,18900.0,100806.625
2022-02-28,493277.50486972556,404473.9137183018,26368.45549937943,230739.27277252078,213626.1039506346,117150.15970031172,88517.05839592963,142944.7958955802,29111.264261220815,345405.9171240963,193570.18159899674,160321.30805543996,183905.5121607799,250759.57954122126,65031.40017816564,347472.7539083697,288594.76800240576,152338.51096950565,250510.78212629445,81283.68700103927,592096.6584422104,147710.7419985719,33456.640625,12219.8486328125,12395.587890625,72952.984375,10674.64453125,10532.576171875,101095.5078125,103910.234375,,65724.40625,118053.234375,143843.75,59707.45703125,306479.6875,128723.5234375,1169946.125,420000.0,535830.125,534830.125,48408.0859375,31932.15234375,51840.69921875,22422.93359375,82995.2421875,18900.0,100806.625
2022-03-01,487119.70324429125,399391.66753206775,25972.146457457915,227024.15746065974,218112.9104910642,118621.06159928348,88968.67547397874,145000.86934885383,28105.439199352637,341917.7382165827,191852.9556927923,159583.42127134465,181510.96812560782,242474.4590438474,63290.03176978277,346015.95600424334,288878.6887820624,146999.7501348164,242898.56678864546,82289.94970454276,597956.0036780685,136701.87021288462,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-03-02,497914.9203121066,407594.6058028005,26677.44641437847,233289.1032259632,216641.1440725159,117270.1904336894,89002.47445925511,140562.06748472247,29107.08008636767,349278.6891985163,196526.8265587818,160782.75794411637,183279.5278038513,248896.34192342125,65268.89724685671,353530.9952918254,295373.71388358437,150603.28915203921,243224.90835691802,84012.97911462933,605985.6764005087,142571.16155106202,33319.54296875,12411.7060546875,12500.552734375,74101.671875,10809.640625,10557.3466796875,101100.40625,104465.46875,,65541.59375,119972.7890625,140950.34375,58332.08203125,308915.90625,131620.84375,1180827.625,434000.0,536797.3125,542768.25,47093.09765625,31317.2890625,57777.4609375,23900.4140625,86983.5625,21150.0,103129.3671875
2022-03-03,494523.55649014935,401032.2492402606,26727.95502767898,230100.34928737208,217529.528085785,117558.49350180477,88838.55559068732,141732.23314028233,28446.497853059554,343676.34571129456,195776.15119325928,159685.21203164943,177944.08212337643,242301.9053584803,64350.15851441305,336597.2647571005,300014.79210620746,149257.38248006906,241321.3167925924,84389.35504683759,610654.8147441819,134728.74377278145,33954.76171875,12697.033203125,12705.716796875,75084.140625,10749.642578125,10547.4384765625,101110.1953125,104156.515625,,66638.5,123811.9140625,146737.15625,59707.45703125,317199.15625,141554.484375,1210040.75,437000.0,539698.875,546737.3125,47997.15234375,31604.228515625,57141.37890625,22640.2109375,86888.6015625,21250.0,104987.546875
2022-03-04,491663.51096987724,396153.35827343166,26739.38594928477,227032.1609424986,221516.2325733155,119004.9947824236,89143.1802892778,144519.41373376176,27578.176590895746,337433.0034306273,192625.87525751442,157679.69485323876,175641.59597015008,239391.7181477137,66440.67543027457,336989.7741382569,305641.2111514434,145401.28103275783,233790.16551973298,87772.09723267704,603426.6311830282,130741.37925777584,33429.21875,12396.947265625,12677.087890625,74287.40625,10904.6376953125,10626.705078125,101115.0859375,104071.4375,,66638.5,123811.9140625,146737.15625,59707.45703125,317199.15625,141554.484375,1210040.75,428500.0,539698.875,546737.3125,47997.15234375,31604.228515625,57141.37890625,22640.2109375,86888.6015625,21250.0,104987.546875
2022-03-07,481411.26511892676,384934.38602912426,26497.569718714803,223354.51975165308,226806.90827408433,119552.80014689267,89818.57789701223,144691.58261656016,25901.79055779241,327571.9399291575,189728.852981627,152414.49574241042,167240.43782532215,226320.56589528918,64186.89477838203,326313.49467781186,306915.16190856695,141029.0324004367,224574.79429255426,91743.07048422843,612289.088555336,125260.2867654115,32679.75390625,12146.056640625,12600.748046875,73109.40625,11209.626953125,10755.513671875,101115.0859375,103663.9609375,,64078.99609375,114694.0078125,138883.640625,57523.0390625,299170.90625,136587.65625,1174677.5,414000.0,497142.0,507046.78125,45202.8046875,30497.46484375,58413.55078125,23596.2265625,87838.2109375,21250.0,99877.53125
2022-03-08,483882.989543654,388054.4368269071,26562.594594985247,227465.89911005646,235997.77558184788,120299.10850889795,90850.93374967948,145071.42136866972,26432.717115817126,328129.3341350779,189916.28605909646,155254.20872664638,167610.66987680644,232668.5008359775,65607.37931773812,338636.03837524354,308816.2236881219,141830.10895843804,228657.05730544776,93622.54646707512,614080.0326053575,130044.62264855951,32254.736328125,12013.232421875,12366.9609375,71276.40625,11399.62109375,10834.78125,101134.6640625,103529.6328125,,63530.53515625,113254.3203125,138883.640625,56309.47265625,296734.6875,140726.671875,1182365.125,410500.0,486502.75,493155.09375,43723.43359375,29841.603515625,56505.30078125,22466.390625,86508.765625,20800.0,100342.0859375
2022-03-09,497182.88641866297,402287.9080024883,26988.54563152534,234030.5999216102,229136.50650959462,119635.18828554824,90856.71067445818,143744.2609442491,28294.242134912638,343402.2398921922,196692.04988619126,163075.5028038416,171746.33422976919,242866.46442373283,68052.1914614113,353068.16187423095,312419.22256432474,147609.11318639293,238415.0118870437,88358.42863992695,619520.5830537602,136936.86763644405,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-03-10,490972.2162298858,394633.14946368337,26594.14872841444,231738.17231059074,228010.0608933717,118131.83577256277,90053.89588167891,140543.89108754694,27633.3743913332,337214.7311940789,189811.5988958627,160567.95457992703,179591.57363027334,236927.47389841825,66456.48188795894,341811.2134549767,313725.2662755549,144692.66512813047,234385.54242029786,90371.36900695041,620462.129483372,130225.06260080263,32921.95703125,12426.4638671875,12605.521484375,73651.9765625,11099.630859375,10765.4228515625,101139.5703125,103426.6328125,,63530.53515625,113254.3203125,138883.640625,56309.47265625,296734.6875,140726.671875,1182365.125,410500.0,486502.75,493155.09375,43723.43359375,29841.603515625,56505.30078125,22466.390625,86508.765625,20800.0,100342.0859375
2022-03-11,486857.5237910114,388145.65725280344,26560.028972030617,229041.58547546715,227401.56498193368,118618.24751928728,90416.97950211167,141633.23802263942,27071.169192433823,332148.78642340377,186086.85379730165,158156.5072972644,178791.40404603258,228702.94060914963,65626.15624138433,325722.33269368485,315434.27016008645,142054.51006169245,233916.11061969213,90300.24225772731,616985.7880264632,128130.6925786743,32798.56640625,12396.947265625,12629.3759765625,73314.703125,11239.6259765625,10785.2392578125,101154.2421875,103686.3515625,,63987.58984375,113254.3203125,138883.640625,56309.47265625,296734.6875,143210.078125,1210040.75,391000.0,456519.5,493155.09375,43723.43359375,30620.43359375,56505.30078125,22466.390625,86508.765625,20800.0,100342.0859375
2022-03-14,486560.4393588118,383260.079538323,26891.13047870691,225875.1675290037,225485.05344509892,117906.47081462014,90789.16334427055,139259.63980575558,26304.263102085795,330055.91688369215,182366.1986011006,154418.2803046452,175456.5553222485,229043.37705047242,64919.90009387117,315971.798162207,320782.4880061671,144433.29428467527,239828.24792999774,87655.11475612875,619417.5936315134,126472.00399780273,32739.162109375,12111.6220703125,12653.2353515625,72517.9453125,11324.623046875,10874.4140625,101154.2421875,103440.078125,,64170.41015625,111334.765625,135990.21875,55662.23828125,320609.90625,149418.625,1228491.25,363500.0,442011.5,487201.5,45860.2890625,30866.380859375,57989.48828125,21727.650390625,88218.0546875,23350.0,106381.1953125
2022-03-15,499334.55682950467,396930.8886298686,27354.469845686574,230430.8349712938,222190.3324767761,118344.10016708449,91200.47568958439,139596.4680130668,28448.60287000006,344273.50817690045,188561.69852993265,159059.95856933296,183036.56958195195,236653.74527147412,68056.46709750686,331995.8313148394,329856.28184413165,147609.62963599153,247813.3193399459,83011.29569769464,641361.3955107778,135793.33411264047,32455.8203125,12082.1044921875,12457.6142578125,71163.9921875,11114.6298828125,10879.3681640625,101159.1484375,103269.9140625,,64170.41015625,111334.765625,135990.21875,55662.23828125,320609.90625,149418.625,1228491.25,359500.0,442011.5,487201.5,45860.2890625,30866.380859375,57989.48828125,21727.650390625,88218.0546875,23350.0,106381.1953125
2022-03-16,510254.9054044448,411529.06378037855,27622.9050764055,237610.28309927322,223514.8196477536,118146.1905695945,91086.47595364694,140923.62851226795,30325.571315139998,352848.4648943953,193975.07004110515,164037.15902196988,190106.18779367208,250874.56210321747,69684.40480874851,347765.6024259925,330931.265909221,154159.7624399215,254625.78637436964,82674.93481586594,642435.2105483934,143252.63120700698,32940.24609375,12426.4638671875,12705.716796875,73407.578125,10909.63671875,10814.9638671875,101164.046875,103238.5859375,,64353.23828125,111334.765625,135990.21875,55662.23828125,320609.90625,149832.5,1228491.25,359500.0,427503.4375,487201.5,45860.2890625,31071.3359375,57989.48828125,21727.650390625,88218.0546875,23350.0,106381.1953125
2022-03-17,508866.2341308594,410245.0637817383,27448.32882118225,237709.52140808105,221228.46925354004,116144.50454711914,89684.04783630371,137768.9644165039,30198.58123588562,348520.0283508301,192289.9894104004,162246.43157958984,192303.2950592041,252209.1142578125,68132.97897720337,355322.2567138672,336647.1721191406,153760.58143615723,252665.44389343262,83601.08963012695,643716.4654541016,136596.87298583984,33438.35546875,12770.82421875,12720.0302734375,74331.3984375,10924.63671875,10636.6142578125,101178.7265625,103829.6328125,,64353.23828125,111334.765625,135990.21875,55662.23828125,320609.90625,149832.5,1228491.25,376000.0,427503.4375,487201.5,45860.2890625,31071.3359375,57989.48828125,21727.650390625,88218.0546875,23350.0,106381.1953125
2022-03-18,509110.2924735062,414304.90471335873,27222.72822224535,237724.21690340154,217012.16481423937,115279.50518761482,88733.80159090366,138006.8131662067,31921.466852395562,350996.3151736222,194278.71616929024,163308.6670792289,195166.3148634117,259984.1232143175,68293.08846501121,365273.5399018191,335645.0925165862,152113.32736967225,256678.35781096853,82410.27265340276,646912.4967898726,137324.03570587467,33511.4765625,12888.8896484375,12762.970703125,74238.5234375,10939.6357421875,10611.8427734375,101183.6015625,103529.6328125,,64627.46484375,119013.0078125,141363.6875,58251.1796875,335714.625,154385.4375,1273079.75,382000.0,472478.34375,500100.9375,47257.46484375,31317.2890625,54491.03515625,21336.552734375,84514.59375,22400.0,107310.2890625
2022-03-21,508978.3129760027,413166.71254464984,27268.5633232221,235633.15959415957,218677.5448015686,113782.41638172884,88440.42389042582,134815.5223485902,32261.62351057981,349524.144701723,195943.8981722407,163285.27668304928,195464.467100719,253987.95072433725,67729.89825997828,371648.15535740554,337990.05887697637,151629.72168932855,254261.842738308,86110.93814436067,640226.6273195744,140306.08761773072,33168.73828125,12687.1943359375,12987.2177734375,76218.171875,10919.63671875,10651.4765625,101183.6015625,103498.28125,,63896.19921875,119013.0078125,141363.6875,58251.1796875,335714.625,154385.4375,1273079.75,382000.0,472478.34375,500100.9375,47257.46484375,31317.2890625,54491.03515625,21336.552734375,84514.59375,22400.0,107310.2890625
2022-03-22,518937.3743590638,424561.9199310839,27672.14479190763,239846.19067307934,218779.74679918215,114038.58172978088,89064.02488176897,134123.018552199,32257.056910505053,358010.9850837514,201574.69886031374,169108.66462900117,201128.31848246604,262207.68298506364,69397.30539329723,404145.6432322264,335184.5558648482,156058.40865927748,257926.85737840086,86400.34401594289,649721.8927914053,140006.35027370602,33470.3515625,12721.630859375,13034.9287109375,76428.3515625,10989.634765625,10671.29296875,101173.8359375,102714.6796875,,64261.828125,118533.1171875,143430.40625,57684.84375,330842.125,139071.0625,1285380.0,397500.0,475863.53125,505062.21875,48161.5234375,31727.203125,56929.3515625,22118.748046875,86223.8828125,21700.0,105916.6484375
2022-03-23,510225.8106008917,416803.1743866205,27226.606465745717,234751.74119260162,220890.0476563722,114350.87954660878,88785.68043253385,136519.53568653204,31051.23502335511,351233.73297732323,202429.6157963574,166521.20418941602,198532.54740515724,257323.84503016248,67770.21268124692,404622.9006909579,332885.0892674178,152345.17831833102,252448.75082682818,87414.69980716705,640902.4132683873,138407.0962128602,33762.8359375,12844.615234375,13178.0634765625,77909.3984375,10869.638671875,10636.6142578125,101173.8359375,102665.4296875,,64444.65625,118533.1171875,145497.140625,58089.3671875,336689.125,140312.78125,1283842.5,407000.0,491338.78125,515977.15625,50216.20703125,32547.013671875,56823.33984375,22162.203125,86698.6796875,21850.0,105916.6484375
2022-03-24,519221.5573749319,427140.5879339576,27554.268173554447,238049.14308658242,223054.1790356934,114000.73559427448,88988.01277875528,135791.34280343913,34184.824567868374,357538.49725811183,207541.72428180277,170920.5219262652,199326.73593255132,265356.0889341831,71007.08797058836,411654.8960953206,337833.66900045425,153723.21155965328,256185.0883642845,87898.4368841704,647259.9902877957,146806.74499022216,33607.44921875,12785.5830078125,13106.4951171875,77528.1328125,10969.634765625,10671.29296875,101168.9296875,102517.6640625,,63804.78125,115653.7734375,145497.140625,58332.08203125,331329.40625,139071.0625,1266929.625,408000.0,513584.4375,526892.0625,50462.765625,32629.00390625,57671.4453125,22596.755859375,86888.6015625,22700.0,104523.0078125
2022-03-25,521560.2735775709,426623.1387292966,27809.85349822091,238282.95682772994,222056.78385034204,112788.12294094823,88709.57331121899,133856.9723038748,33615.94450607896,356909.8895544559,208238.01066661254,170977.88773680106,200619.98118706048,267974.04135890305,71256.74689871259,410168.26639428735,339267.2296702862,155008.6160361953,257408.14961513504,89783.15980828367,644233.1970518827,145704.212113861,33470.3515625,12780.662109375,13263.9453125,78916.3125,11074.6318359375,10676.2470703125,101168.9296875,102486.3203125,,63804.78125,113254.3203125,143843.75,57927.5546875,324507.875,137001.546875,1259241.875,439000.0,508748.4375,536814.625,50051.8203125,32874.95703125,58837.59765625,22422.93359375,85939.0,22150.0,104058.4609375
2022-03-28,528216.732301224,435654.2316659726,27909.541467237053,239701.00763195008,219237.4806851074,113677.45095261186,89121.55677066837,135758.6817605812,34447.83830483514,367208.85603839904,210460.9015161954,171673.03767559677,206908.58159266599,271627.5158726759,72113.38260989869,445609.0075607747,344286.70469210297,154724.84853223246,261625.21155483276,87754.11509147845,658922.1002058983,147219.4491715515,33493.2109375,12588.806640625,13340.287109375,78852.7734375,11029.6328125,10745.60546875,101159.1484375,101156.4296875,,63713.35546875,113254.3203125,144257.09375,57765.75390625,323046.15625,139071.0625,1265392.125,439000.0,505846.8125,528876.5625,50298.39453125,33694.77734375,58837.59765625,22509.845703125,86128.9296875,21900.0,103129.3671875
2022-03-29,534436.6940949373,442891.06764075905,28160.455393635435,245973.44220508635,219206.4577760864,114176.91406630352,89111.90862481575,136703.59420556668,34960.73233746644,372556.1210405193,214361.80143318325,172845.62078409828,207184.00167458504,279080.41435969993,73049.19543826208,448499.9700294845,340226.4463593997,154974.12722765468,270176.3905794956,87236.49875614699,664092.1159190312,150791.63011970837,33666.85546875,12829.8564453125,13430.939453125,80148.109375,10949.6357421875,10686.1552734375,101124.875,101599.7265625,,64170.41015625,115173.8828125,145910.484375,58089.3671875,325482.375,141140.5625,1273079.75,441000.0,505846.8125,537807.0,49805.26171875,33858.75,55127.12109375,21597.283203125,84894.4453125,21100.0,104523.0078125
2022-03-30,524829.8379064612,432798.2477826141,27753.081520079635,238173.500702871,218344.69849572144,113264.59270242043,88117.23099152371,136134.1808601888,33381.06131451647,366323.25570752844,210407.974752428,170113.66568010114,201079.52274286374,273355.1322557721,71013.77287134575,440925.37407794595,337935.3052904606,152439.74251066055,262088.11658847705,87676.19632047694,663678.500498727,144152.48065811768,33785.6796875,12834.7763671875,13464.337890625,80675.9921875,10884.6376953125,10596.98046875,101129.765625,102329.59375,,64226.4765625,116424.7265625,149630.5625,59626.55078125,330354.875,144037.890625,1297680.375,440500.0,507781.21875,556659.9375,49722.390625,34107.09765625,56611.3125,21423.462890625,84704.515625,20400.0,104987.546875
2022-03-31,517311.8807775825,427896.79903534055,27449.13275429327,235914.60790320486,218665.96802709997,113598.74310759455,88212.69465444982,136612.6628410332,32929.660660307854,360235.4670200944,206891.66173182428,166853.33530875295,197298.6813941896,267057.7078965157,70931.87106866017,434790.0417290032,334193.4988642037,148022.67909443378,259818.04473866522,86524.49516158551,663682.8013887405,132349.49876059592,33890.79296875,12918.40625,13440.482421875,80328.9453125,10909.63671875,10621.7509765625,101139.5703125,101546.0,,63950.8125,113538.1640625,149217.21875,59869.26171875,331816.625,141968.375,1271542.25,442000.0,514551.625,591389.1875,50799.7109375,34355.4453125,55339.1484375,21553.828125,84419.640625,20450.0,105916.6484375
2022-04-01,520518.1029205322,428515.02084350586,27659.89188194275,239358.12838745117,218002.75,113237.6053352356,88323.72304534912,137592.6704826355,32345.06663799286,362744.9979248047,207228.97342681885,168716.72550964355,198643.6170349121,270954.0122909546,70864.62303352356,439078.18351745605,342691.181930542,147418.72157287598,266085.0414657593,87371.84643936157,665585.1391601562,131396.7579650879,33630.30078125,12820.017578125,13292.572265625,79424.6796875,10979.634765625,10646.5224609375,101139.5703125,101322.1015625,,63491.40234375,111613.796875,147150.53125,60031.078125,326944.125,139898.875,1260779.5,428000.0,505846.8125,582458.875,50385.359375,34314.05859375,55339.1484375,21075.8203125,81760.7578125,20300.0,104523.0078125
2022-04-04,526827.2637709826,438878.7905960977,27795.906186953187,240595.07411499694,219831.34793320298,113562.09249770455,88688.32189780846,137117.9697845187,33246.464974627364,370552.7205259502,212886.53713851795,172719.25861164182,205177.3480362743,282840.8769453764,72007.00948182587,465350.5455433354,342430.06316231936,148594.27264476568,268650.6145180911,87721.94180988148,667420.1309652328,134711.755150415,33790.25390625,12913.4873046875,13297.34375,79160.7109375,10904.6376953125,10626.705078125,101134.6640625,100704.1796875,,63675.16796875,112575.984375,147150.53125,59626.55078125,329380.375,140726.671875,1254629.375,438500.0,508748.4375,580474.3125,50633.9765625,34355.4453125,55869.21875,21510.373046875,82140.5859375,21000.0,104987.546875
2022-04-05,518089.8483410105,427415.61372622475,27520.611664947122,233961.09603692777,217579.44704412855,111759.59802103415,88173.90915174875,133483.52959350683,31383.854142051423,364276.5866201855,208017.76163453795,169163.40316876955,199146.3596143797,279239.2557671461,69376.83323659096,441560.1718170978,342311.1382871792,146276.9626488136,265636.3738895599,86918.94442466553,664967.6763133407,129668.80023745727,33758.26171875,12992.1982421875,13345.05859375,80421.8203125,10919.63671875,10616.796875,101124.875,100668.359375,,63583.2734375,112094.8828125,147977.171875,59707.45703125,333765.625,141968.375,1250016.75,449000.0,522289.1875,595358.25,49308.046875,33444.81640625,54385.0234375,21771.10546875,82805.3125,21000.0,104523.0078125
2022-04-06,514958.5847854614,419806.3745498657,27665.60035943985,231563.15088272095,218960.6294631958,111811.86032295227,88590.15941619873,132932.08408355713,29657.403767108917,352344.05422210693,204995.41997909546,164955.1978111267,193483.87098312378,270027.84633636475,68279.35016155243,424840.00396728516,359365.3678894043,144823.8136768341,258346.0636138916,88236.62781715393,678613.5234832764,126347.8102684021,33410.9375,12751.1474609375,13259.1748046875,79092.28125,10919.63671875,10671.29296875,101124.875,100292.2265625,,62940.10546875,108727.2109375,148803.890625,61810.96875,321584.375,139484.984375,1250016.75,444500.0,512617.25,593373.6875,49473.78125,33775.94921875,55021.10546875,21293.095703125,81475.875,20550.0,103129.3671875
2022-04-07,517065.081136249,420407.5301446393,27751.4919728525,230593.1953031402,219581.97513818368,111429.59926719312,88570.4862733921,131806.33068235032,29387.839342996245,354209.5237571299,205171.54119861126,164003.59719984978,192118.40349647216,269350.16649868153,68333.90630806144,429106.59974560514,362066.5513339639,144246.99902421143,254731.77667948976,89628.75187717285,704939.6277598068,126289.47095410153,32972.234375,12677.35546875,13116.0380859375,77479.25,10934.63671875,10681.201171875,101134.6640625,100256.40625,,62480.6796875,109208.3046875,147563.875,61406.44921875,312813.90625,137829.359375,1245404.125,436500.0,501010.8125,578489.75,48230.7265625,33362.04296875,53430.90234375,20641.267578125,78152.265625,20500.0,101271.1796875
2022-04-08,517825.6283211261,416253.3176197149,27926.569804168073,229705.68679133803,221876.11789509282,111326.14754054882,88831.59838204645,130920.53575493954,28182.462105518673,350488.47612792626,203570.6382772196,161532.96844848432,188852.67409014143,269717.4304355085,66791.63357501244,417941.8630660884,367414.0789741315,147498.3196566375,256772.636724025,91895.41249113344,698544.4677298442,123488.66345214844,32995.07421875,12770.82421875,13273.4892578125,78251.5625,10999.6337890625,10720.8349609375,101129.765625,99934.0078125,,62296.90234375,107765.0234375,145910.484375,60597.40625,308428.65625,135759.859375,1243866.625,439500.0,507781.21875,596350.5,48230.7265625,33320.64453125,53748.94140625,20684.72265625,78247.2265625,20700.0,101735.71875
2022-04-11,511297.55148647726,408260.5556797385,27856.300624159165,229202.97107313573,223994.1210217774,111297.34829111025,89258.48429885879,129436.78083426319,26839.12924201833,338204.6223256141,199281.6572937034,156835.457297327,185614.0764575489,263794.7116452679,66366.05479795206,399558.74822451174,365858.0888684392,147627.52748101205,255293.4190163277,89136.3087541759,683757.6191972941,119593.73122258298,32995.07421875,12446.142578125,13254.4033203125,77010.0,11109.630859375,10800.1015625,101115.0859375,98890.703125,,62388.81640625,107283.9296875,148390.5625,62700.92578125,305017.90625,134104.234375,1231566.25,425000.0,493273.1875,580474.3125,49390.91015625,34065.703125,54066.984375,20858.54296875,79956.5078125,20200.0,101735.71875
2022-04-12,512227.5096859038,408790.03279678524,27929.10418436397,231200.83770124242,226965.15274984762,112454.28828304633,89980.23504124023,129974.77054081857,26479.38890230609,336264.91485379636,202695.76724063605,156347.42163344286,186230.11677581817,262414.34563083574,67246.65281158872,406310.88692240417,366838.81098747253,146816.536863707,252704.3827500008,91501.17874799296,683656.285842061,117453.25775901787,32684.3203125,12372.3515625,13068.3251953125,75558.265625,11244.6259765625,10824.8720703125,101105.296875,98698.15625,,61561.8515625,106802.84375,147150.53125,62134.59375,300632.6875,133276.4375,1214653.375,411000.0,488437.1875,572536.125,49390.91015625,33900.13671875,53854.95703125,21727.650390625,81380.9140625,20100.0,100806.625
2022-04-13,515388.5787416361,414921.1355232261,27952.7608195839,234367.89331640303,226860.9779931642,112114.05957022682,89553.34510765225,129558.84444085881,27197.331464859657,341102.70366491005,204932.41061275452,158185.09639276564,191097.66925253905,262080.06283713318,67749.54803878907,418694.59617822245,358514.79385845736,141342.09792222362,253608.35458873026,92309.9713101983,691468.1242966354,120083.35898919683,33305.8359375,12598.64453125,13068.3251953125,75651.171875,11239.6259765625,10745.60546875,101090.6171875,98962.34375,,63123.8671875,108727.2109375,149630.5625,63024.5390625,302581.65625,136173.765625,1242329.0,431000.0,501010.8125,594366.0,49473.78125,33486.21484375,55657.1875,23031.30859375,87173.484375,20750.0,102664.8203125
2022-04-14,506700.9364464395,403624.78324953094,27669.868132184492,231057.94172041677,225102.995689502,110608.85981966928,88993.3736077426,126395.49878985062,25923.61966289836,330383.82939640805,197900.18438940682,153643.60599186458,185555.25010519288,255073.6348191239,65319.933320474345,401591.07750569656,355960.6167332679,139407.34850841388,251908.9126137402,92978.0412218403,687568.7232512534,113823.54375947267,33118.46875,12569.126953125,13111.265625,76550.5390625,11244.6259765625,10715.880859375,101124.875,99566.8359375,,62021.26171875,105840.640625,146737.15625,62134.59375,305017.90625,135759.859375,1289992.625,441000.0,497142.0,615203.5,49556.65625,33734.56640625,55127.12109375,22857.48828125,87363.3984375,20850.0,102664.8203125
2022-04-15,,,,,,,,,,,,,,,,,,,,,,,32725.4453125,12485.4970703125,13073.09765625,75709.8046875,11274.625,10760.4677734375,101110.1953125,99025.03125,,61194.3046875,103916.28125,146323.8125,62053.68359375,300632.6875,131206.9375,1283842.5,435000.0,488437.1875,608257.6875,49225.1796875,33362.04296875,56399.28515625,24465.333984375,92776.1328125,20950.0,101271.1796875
2022-04-18,508968.97130120173,405576.2614721805,27736.41309609753,230434.30303717963,226717.68933965452,110736.19535935111,89354.98527411092,126278.45942263491,26671.782530616038,332544.3357105851,198439.91345735826,155420.063997549,187633.72992525622,256829.05511110462,67031.12019557506,411119.4940892048,353807.5171604231,142570.85229041986,253384.1780559495,94121.13279671967,680692.1750780866,115305.36614130251,32752.8671875,12382.1904296875,12977.673828125,74492.71875,11364.6220703125,10800.1015625,101119.984375,98514.578125,,61286.1875,104878.4609375,147563.875,63267.2578125,298683.6875,129551.3203125,1279229.875,433000.0,483601.15625,596350.5,49390.91015625,33237.859375,57459.421875,23465.861328125,89167.65625,21300.0,102200.2734375
2022-04-19,520242.52655170485,417092.31158585474,28205.763665385777,236417.91021951847,224611.3416090086,110656.41374328732,89677.92386743147,126073.48191089183,27340.60068495199,340210.21085154265,202430.55513559096,159195.00248510577,195327.97137398086,266363.6298112683,68705.80056039663,423375.0358528644,353743.4155462459,146383.3076985525,257907.1864717696,93832.87580214813,699042.8098665476,119742.47351054382,33136.74609375,12672.4365234375,13096.9560546875,75792.921875,11329.623046875,10829.8271484375,101124.875,98599.640625,,61837.5,108246.140625,149630.5625,63186.34765625,304043.4375,132862.546875,1268467.125,435500.0,486502.75,605280.875,49473.78125,33651.79296875,57247.39453125,24204.6015625,92491.2578125,21350.0,102664.8203125
2022-04-20,521645.2552901022,412423.24951887876,28591.428478941787,238137.547098184,226487.31986181624,111904.08580873162,90040.67339448538,129053.25048867706,26549.75136918947,342648.9556904547,202920.67748538777,157323.3591665132,190895.9184021484,246506.1898838021,68953.70856779115,403779.03709147125,350072.3316184692,147402.25624606572,261302.02311290428,94370.2604094334,712341.7550133169,116547.18554333504,33109.32421875,12559.2880859375,13187.6064453125,76066.65625,11134.6298828125,10810.009765625,101124.875,98872.7890625,,61929.37109375,108246.140625,151283.96875,64804.4375,307454.15625,132034.734375,1237716.375,436500.0,488437.1875,602304.125,49722.390625,33900.13671875,55975.234375,23552.771484375,91826.53125,21650.0,102200.2734375
2022-04-21,511560.72127357125,402094.6288930811,28219.561703450745,231771.04393847287,224678.41616433114,110791.68080736883,89489.33638164774,127529.12012239918,24833.431323067052,334514.41917849705,201040.1964349579,152678.49559383933,183010.61204905622,230288.12485875562,68074.11592172226,414975.1039583981,344577.93174462393,145609.46270994376,258539.9647675082,92957.43687954266,695321.6433001682,110882.98154588323,33255.5546875,12554.369140625,13311.658203125,76403.9140625,11209.626953125,10834.78125,101149.359375,99119.0625,,62205.04296875,108727.2109375,151283.96875,64642.62890625,301607.1875,132034.734375,1239254.0,437000.0,486502.75,605280.875,49971.00390625,34231.2734375,56187.25390625,23248.5859375,91066.859375,21750.0,104058.4609375
