,000270.KS,000660.KS,005380.KS,005930.KS,006400.KS,009540.KS,012450.KS,028260.KS,034020.KS,035420.KS,042660.KS,051910.KS,055550.KS,068270.KS,069500.KS,105560.KS,133690.KS,148070.KS,153130.KS,207940.KS,229200.KS,261240.KS,360750.KS,411060.KS,458730.KS,AAPL,AMD,AMZN,AVGO,COST,GOOGL,JPM,LLY,META,MSFT,NVDA,TLT,TSLA,V,XOM
2023-08-31,,6.208925517329629e-17,,5.64925222618285e-17,,7.396461339668486e-17,0.13134952431147495,,,,0.08229647603218058,,,,0.0,,3.516636380183557e-17,0.0,1.0320140148582564e-16,,0.0,0.1999999999999998,0.0,0.03593121897128583,0.14553366022746025,,,,0.14999999999999983,,0.04190314159641315,,0.1499999999999997,0.0,,0.06298597886118541,0.0,,,
2023-09-30,,1.9539225838334245e-16,,0.0,,0.0,0.1163175153124948,,,,0.06157820380014619,,,,0.0,,0.0,0.0,3.265538901875928e-18,,0.0,0.19999999999999987,0.0,0.08137599532183307,0.14905004076926015,,,,0.09041976063025522,,0.1037223092613777,,0.14999999999999988,2.7000387293004654e-17,,0.04753617490463276,0.0,,,
2023-10-31,,0.0,,,,0.0,0.07688739614087618,,,,0.03048671774663632,,,,0.0,0.03504698545063081,0.0,0.0,0.10000000000000636,,0.0,0.20000000000000032,0.0,0.20000000000000032,0.14308507354445132,,0.0,,0.15000000000000022,,0.02216316736195168,,,0.0,,0.04233065975544635,0.0,,,
2023-11-30,0.0,0.0,,0.0,,,0.0905834231665378,,,,,,,,0.0,0.100450368559153,0.0,2.988016959905221e-16,0.10000000000000182,,0.0,0.19999999999999948,0.0,0.19999999999999948,0.0011388072122515622,,,0.0,0.09564817991105468,,,,0.1499999999999996,2.397108170305562e-16,,0.06217922115100212,0.0,,,
2023-12-31,0.0,1.5799311565836316e-16,,5.729449947929971e-17,,0.005152404882737518,0.10637385591159888,,,,,,,,0.0,,3.258956932909128e-17,0.0,0.06370239937978654,,1.1292844592369065e-16,0.19999999999999965,0.0,0.19999999999999984,0.16468586597536025,,,4.803898756183435e-17,,,,,0.14999999999999974,0.013945474659203351,3.832566702875671e-16,0.09613999919131326,1.0309698612795797e-16,,,
2024-01-31,1.0706898574465354e-16,0.0,,0.0,,,0.1059523686977353,,,,,,,1.531162849447075e-16,0.0,,4.211838726671049e-16,0.0,0.025884969689067613,,0.0,0.19999999999999934,2.012999248665511e-16,0.1999999999999991,0.11714213794311197,,1.1158726405965872e-16,,0.1279367875841142,,,,0.14999999999999986,0.008018502915482357,,0.06506523317048878,4.569623886388626e-16,,,
2024-02-29,0.0,6.541499952193824e-17,,4.978647532016466e-18,,,0.11308399699066086,2.661984787254713e-16,,,,,,,4.202465646546699e-16,,4.2452527584477536e-17,1.33619466079279e-16,0.10000000000000009,,0.0,0.19999999999999993,2.0164305184774434e-16,0.19999999999999993,0.056480561660129096,,2.1563332025239958e-16,,0.11707158350690655,,,,0.14999999999999977,0.005393609410763915,,0.057970248431538314,1.6302473195838137e-17,,,
2024-03-31,0.0,0.0,0.0,,,,0.11102800578471521,0.0,,,,,,,0.0,,0.0,1.5928997997332136e-16,0.10000000000000195,,0.0,0.19999999999999973,0.0,0.19999999999999973,0.03441216852180644,,0.0010539875591904317,,0.13946053266148645,,,,0.1499999999999998,0.0,,0.06404530547280009,0.0,,,
2024-04-30,0.0,1.783341073866928e-16,,,,0.0,0.11712744088833424,1.8490003405117134e-16,,,,,,,1.414546331275546e-16,,8.290134878260619e-18,0.0,0.10000000000000024,,6.087229241521103e-16,0.19999999999999934,0.0,0.1999999999999989,0.037884837030908565,,2.67155257846631e-16,,0.14999999999999925,,,,0.14999999999999972,4.098373144001979e-16,,0.04498772208075769,3.2707198329351996e-16,,,
2024-05-31,4.0360234145654585e-17,5.634351084100855e-17,5.732615214018611e-17,,,,0.08805796083539585,,,,,,,,1.9198387861297822e-16,0.04878950733197973,0.0,2.2080559846745801e-16,0.10000000000000005,,0.0,0.1999999999999994,0.0,0.19999999999999962,0.0,,,,0.1110122771794598,0.06521026038853059,,,0.14999999999999955,0.0,,0.0369299942646347,2.8212056918680336e-16,,,
2024-06-30,1.1096966483385667e-16,2.582082461669222e-17,3.897567359259705e-16,,,,0.11735218693681225,,,,,,,,1.8516127288610807e-16,0.07538384722916787,5.662730813574861e-16,2.1964669536962648e-16,0.09999999999999784,,3.341747051510735e-16,0.19999999999999907,1.5679363034802893e-16,0.1999999999999993,0.0,,,,,0.10290556400189262,1.9778990055235966e-16,,0.15,2.6080263637388117e-16,,0.05435840183212848,2.512431631283177e-16,,,
